"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","architecture","backbone","base_learning_rate","batch_size","dataset_dir","dataset_name","dataset_stats/mean","dataset_stats/std","devices","epochs","eval_batch_size","eval_epochs","eval_learning_rate","eval_test_perc","eval_train_perc","eval_val_perc","eval_weight_decay","experiment_eval_name","experiment_name","img_size","learning_rate","log_dir","momentum","normalize","num_classes","num_workers","optimizer","pin_memory","prediction_head_hidden_dim","prediction_head_input_dim","prediction_head_output_dim","projection_head_hidden_dim","projection_head_input_dim","projection_head_num_layers","projection_head_output_dim","projection_head_type","rbfn_prediction_head_norm_function","rbfn_prediction_head_normalization","rbfn_prediction_head_num_kernels","rbfn_prediction_head_radial_function","rbfn_projection_head_norm_function","rbfn_projection_head_normalize","rbfn_projection_head_num_kernels","rbfn_projection_head_radial_function","run_name","ssl_non_trainable_params","ssl_trainable_params","temperature","test_perc","train_perc","use_mlflow","val_perc","weight_decay","weights","epoch","train_loss","val_loss"
"2026-02-22 16:27:31","1.6h","558cfb6ba1e94a919abf8461dea37164","00028","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","3","128","rbfn","","","","","euclidian","False","512","inverse_multiquadric","00028","0","36358336","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","8.317521095275879","8.261180877685547"
"2026-02-22 14:27:42","1.6h","8e47e4b143e346c59f163ffeeed04ebe","00027","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","3","128","rbfn","","","","","euclidian","True","512","inverse_multiquadric","00027","0","36358336","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","8.317521095275879","8.261180877685547"
"2026-02-22 12:28:01","1.6h","84e3a3c965424d179d9d88c6cc1cefa2","00026","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","3","128","rbfn","","","","","euclidian","False","512","gaussian","00026","0","36358336","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","8.317521095275879","8.261180877685547"
"2026-02-22 10:29:17","1.6h","8f9ae059056946219ce10128d36c2cdc","00025","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","3","128","rbfn","","","","","euclidian","True","512","gaussian","00025","0","36358336","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","8.317521095275879","8.261180877685547"
"2026-02-22 08:33:58","1.5h","7ff6706e9072433cac0b22e02d8320e2","00024","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","False","128","tps","00024","0","28491072","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","6.547816276550293","6.5378594398498535"
"2026-02-22 06:39:22","1.5h","99c0ca727635416cae2018dec5fb6dcc","00023","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","True","128","tps","00023","0","28491072","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","6.639328956604004","6.677921295166016"
"2026-02-22 04:45:48","1.5h","ec4dd56b44a04cd5a3f4466aa1c13cae","00022","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","False","128","multiquadric","00022","0","28491072","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","6.588451385498047","6.577404975891113"
"2026-02-22 02:43:39","1.7h","16b22bb5774c44acac4c8588ed261f71","00021","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","True","128","multiquadric","00021","0","28491072","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","6.763087272644043","6.9019927978515625"
"2026-02-22 00:46:55","1.5h","63c0b134e0894e22b758ef7572681e8e","00020","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","False","128","inverse_multiquadric","00020","0","28491072","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","6.610401630401611","6.6259589195251465"
"2026-02-21 22:50:10","1.5h","2ad8be0ed60842e08b2185e29323b4d1","00019","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","True","128","inverse_multiquadric","00019","0","28491072","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","6.689620018005371","6.693390369415283"
"2026-02-21 20:53:12","1.5h","81a1a249b0264d4fa8712045f456631b","00018","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","False","128","gaussian","00018","0","28491072","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","8.317521095275879","8.261180877685547"
"2026-02-21 18:57:35","1.5h","0e8f331d78a6493699404ce8b5a196d3","00017","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","True","128","gaussian","00017","0","28491072","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","8.317521095275879","8.261180877685547"
"2026-02-21 17:01:31","1.5h","86a71d2d514f40a4a6a499b25c54b1ba","00016","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","False","256","tps","00016","0","29015488","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","6.552933216094971","6.617155075073242"
"2026-02-21 15:05:07","1.5h","afcfc64c962a4578b1456dea22fd4659","00015","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","True","256","tps","00015","0","29015488","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","6.691326141357422","6.7637481689453125"
"2026-02-21 13:08:24","1.5h","f3519e57ea4142e99f10adfd4f2e0e30","00014","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","False","256","multiquadric","00014","0","29015488","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","6.585792541503906","6.616094589233398"
"2026-02-21 11:13:19","1.5h","b8e7cc69b72e414795c8d05b5bb35a8f","00013","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","True","256","multiquadric","00013","0","29015488","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","6.8860297203063965","6.90242862701416"
"2026-02-21 09:18:04","1.5h","f2c1145798bc4d5f92a3cfce0fde985c","00012","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","False","256","inverse_multiquadric","00012","0","29015488","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","6.606442451477051","6.676859378814697"
"2026-02-21 07:23:23","1.5h","40bc8072bbc94a849f57b3457dc72cf5","00011","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","True","256","inverse_multiquadric","00011","0","29015488","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","6.778953552246094","6.8468403816223145"
"2026-02-21 05:27:42","1.5h","dace0ed96fc2423c8811564fbdf3e406","00010","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","False","256","gaussian","00010","0","29015488","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","8.317521095275879","8.261180877685547"
"2026-02-21 03:33:01","1.5h","16d6e3fe76494e86a8b7f0e8fd81177d","00009","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","True","256","gaussian","00009","0","29015488","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","8.317521095275879","8.261180877685547"
"2026-02-21 01:36:46","1.6h","a791b284f8d248e9be200c1891f30055","00008","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","False","512","tps","00008","0","30064320","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","6.551436424255371","6.635066032409668"
"2026-02-20 23:38:43","1.6h","ceb09b12b3554900ab8db7bac506b37f","00007","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","True","512","tps","00007","0","30064320","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","6.877969741821289","6.905307769775391"
"2026-02-20 21:44:06","1.5h","b43541a170c64e92b036a18adc46e04f","00006","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","False","512","multiquadric","00006","0","30064320","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","6.590228080749512","6.582759380340576"
"2026-02-20 19:48:50","1.5h","ab7aaca5a55c494eb1c9e9f92847e619","00005","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","True","512","multiquadric","00005","0","30064320","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","8.317521095275879","8.261180877685547"
"2026-02-20 17:54:07","1.6h","1f7b148cdb544675ab87217b5a63da0a","00004","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","False","512","inverse_multiquadric","00004","0","30064320","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","6.605460166931152","6.635838031768799"
"2026-02-20 15:55:03","1.6h","725c671b894b4ae99f5915235bb58812","00003","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","True","512","inverse_multiquadric","00003","0","30064320","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","8.317521095275879","8.261180877685547"
"2026-02-20 14:00:05","1.5h","7ae7e74360ba4e098e917198dc028f2a","00002","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","False","512","gaussian","00002","0","30064320","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","8.317521095275879","8.261180877685547"
"2026-02-20 12:04:43","1.5h","cf82c3eb00134a66955a316e03482ef0","00001","LOCAL","main.py","mlflow","FINISHED","simclr","resnet50","0.3","2048","/mnt/datasets","ImageNet100","[0.48269547 0.45477903 0.40135844]","[0.23322087 0.22798806 0.22758135]","8","100","64","200","0.001","0.2","0.7","0.1","0.0001","rbfn-ssl-projector-rbfn-eval_imagenet-100","rbfn-ssl-projector-rbfn_imagenet-100","224","2.4","logs","0.9","True","100","32","LARS","True","","","","2048","2048","2","128","rbfn","","","","","euclidian","True","512","gaussian","00001","0","30064320","0.5","0.2","0.7","True","0.1","1e-06","DEFAULT","99","8.317521095275879","8.261180877685547"
